"ID"	"Sex"	"MetaPref"	"Musicianship"	"Ollen_Score"	"valence"	"chord"	"register"	"inversion"	"tension"	"energy"	"consonance"	"preference"
"S253"	"male"	"ReflectiveAndComplex"	"Musician"	939	4	"Hex."	"High"	"NA"	4	3	3	3
"S254"	"male"	"ReflectiveAndComplex"	"Non-musician"	218	5	"Hex."	"High"	"NA"	5	3	1	3
"S255"	"female"	"ReflectiveAndComplex"	"Musician"	964	4	"Hex."	"High"	"NA"	7	6	3	3
"S256"	"male"	"EnergeticAndRhythmic"	"Musician"	782	4	"Hex."	"High"	"NA"	6	5	3	4
"S257"	"female"	"ReflectiveAndComplex"	"Non-musician"	338	3	"Hex."	"High"	"NA"	5	5	3	4
"S258"	"female"	"ReflectiveAndComplex"	"Non-musician"	402	6	"Hex."	"High"	"NA"	7	7	3	3
"S259"	"male"	"ReflectiveAndComplex"	"Musician"	839	1	"Hex."	"High"	"NA"	6	6	5	2
"S260"	"male"	"EnergeticAndRhythmic"	"Musician"	938	4	"Hex."	"High"	"NA"	6	5	4	3
"S261"	"male"	"ReflectiveAndComplex"	"Musician"	756	3	"Hex."	"High"	"NA"	4	5	4	2
"S262"	"female"	"UpbeatAndConventional"	"Musician"	783	3	"Hex."	"High"	"NA"	3	6	4	3
"S263"	"male"	"ReflectiveAndComplex"	"Musician"	966	5	"Hex."	"High"	"NA"	5	5	4	6
"S264"	"male"	"UpbeatAndConventional"	"Non-musician"	271	3	"Hex."	"High"	"NA"	6	5	3	5
"S265"	"male"	"IntenseAndRebellious"	"Musician"	715	2	"Hex."	"High"	"NA"	7	7	2	2
"S266"	"female"	"UpbeatAndConventional"	"Non-musician"	77	1	"Hex."	"High"	"NA"	6	5	1	1
"S267"	"male"	"IntenseAndRebellious"	"Non-musician"	142	4	"Hex."	"High"	"NA"	5	5	3	6
"S268"	"female"	"IntenseAndRebellious"	"Non-musician"	330	6	"Hex."	"High"	"NA"	2	3	2	3
"S269"	"female"	"IntenseAndRebellious"	"Non-musician"	115	7	"Hex."	"High"	"NA"	7	6	1	7
"S270"	"female"	"ReflectiveAndComplex"	"Non-musician"	196	5	"Hex."	"High"	"NA"	5	3	3	6
"S271"	"male"	"UpbeatAndConventional"	"Musician"	975	5	"Hex."	"High"	"NA"	6	7	3	7
"S272"	"male"	"ReflectiveAndComplex"	"Musician"	981	4	"Hex."	"High"	"NA"	5	4	3	4
"S273"	"female"	"UpbeatAndConventional"	"Non-musician"	241	6	"Hex."	"High"	"NA"	2	3	6	3
"S274"	"female"	"ReflectiveAndComplex"	"Non-musician"	299	3	"Hex."	"High"	"NA"	3	3	3	2
"S275"	"female"	"IntenseAndRebellious"	"Musician"	658	4	"Hex."	"High"	"NA"	5	4	3	4
"S276"	"female"	"IntenseAndRebellious"	"Non-musician"	17	5	"Hex."	"High"	"NA"	6	5	2	5
"S277"	"female"	"ReflectiveAndComplex"	"Non-musician"	396	1	"Hex."	"High"	"NA"	7	6	1	1
"S278"	"male"	"UpbeatAndConventional"	"Non-musician"	478	4	"Hex."	"High"	"NA"	6	5	3	4
"S279"	"male"	"EnergeticAndRhythmic"	"Non-musician"	258	5	"Hex."	"High"	"NA"	4	6	3	3
"S280"	"female"	"IntenseAndRebellious"	"Non-musician"	99	4	"Hex."	"High"	"NA"	3	4	4	6
"S281"	"female"	"UpbeatAndConventional"	"Non-musician"	159	3	"Hex."	"High"	"NA"	6	5	3	2
"S282"	"female"	"ReflectiveAndComplex"	"Musician"	995	5	"Hex."	"High"	"NA"	7	5	2	6
"S283"	"female"	"UpbeatAndConventional"	"Non-musician"	145	5	"Hex."	"High"	"NA"	4	5	4	4
"S284"	"female"	"ReflectiveAndComplex"	"Musician"	803	7	"Hex."	"High"	"NA"	5	5	5	4
"S285"	"male"	"UpbeatAndConventional"	"Musician"	569	5	"Hex."	"High"	"NA"	3	2	5	5
"S286"	"male"	"ReflectiveAndComplex"	"Musician"	894	2	"Hex."	"High"	"NA"	6	5	2	4
"S287"	"male"	"EnergeticAndRhythmic"	"Non-musician"	275	5	"Hex."	"High"	"NA"	2	3	4	5
"S288"	"male"	"ReflectiveAndComplex"	"Musician"	846	6	"Hex."	"High"	"NA"	5	3	4	6
"S289"	"female"	"ReflectiveAndComplex"	"Non-musician"	145	5	"Hex."	"High"	"NA"	3	3	3	7
"S290"	"female"	"UpbeatAndConventional"	"Non-musician"	78	2	"Hex."	"High"	"NA"	7	1	1	1
"S291"	"male"	"ReflectiveAndComplex"	"Musician"	827	5	"Hex."	"High"	"NA"	6	7	3	5
"S292"	"female"	"IntenseAndRebellious"	"Non-musician"	100	4	"Hex."	"High"	"NA"	4	4	4	3
"S293"	"male"	"ReflectiveAndComplex"	"Musician"	955	5	"Hex."	"High"	"NA"	3	3	2	6
"S294"	"female"	"UpbeatAndConventional"	"Non-musician"	91	4	"Hex."	"High"	"NA"	4	4	3	3
"S295"	"female"	"ReflectiveAndComplex"	"Musician"	975	5	"Hex."	"High"	"NA"	7	5	5	2
"S296"	"male"	"ReflectiveAndComplex"	"Non-musician"	336	4	"Hex."	"High"	"NA"	5	5	2	6
"S297"	"male"	"ReflectiveAndComplex"	"Musician"	900	6	"Hex."	"High"	"NA"	5	6	2	7
"S298"	"male"	"ReflectiveAndComplex"	"Non-musician"	111	3	"Hex."	"High"	"NA"	6	4	3	5
"S299"	"male"	"IntenseAndRebellious"	"Non-musician"	497	4	"Hex."	"High"	"NA"	7	3	1	1
"S300"	"female"	"UpbeatAndConventional"	"Non-musician"	408	4	"Hex."	"High"	"NA"	5	6	4	3
"S301"	"female"	"IntenseAndRebellious"	"Non-musician"	277	3	"Hex."	"High"	"NA"	5	3	3	3
"S302"	"female"	"ReflectiveAndComplex"	"Non-musician"	121	4	"Hex."	"High"	"NA"	5	4	3	4
"S303"	"male"	"ReflectiveAndComplex"	"Non-musician"	128	3	"Hex."	"High"	"NA"	6	3	2	2
"S304"	"female"	"ReflectiveAndComplex"	"Non-musician"	401	4	"Hex."	"High"	"NA"	5	4	3	4
"S305"	"male"	"ReflectiveAndComplex"	"Musician"	958	5	"Hex."	"High"	"NA"	6	6	2	3
"S306"	"female"	"UpbeatAndConventional"	"Musician"	942	1	"Hex."	"High"	"NA"	7	1	1	1
"S307"	"male"	"ReflectiveAndComplex"	"Musician"	670	4	"Hex."	"High"	"NA"	5	4	3	4
"S308"	"male"	"ReflectiveAndComplex"	"Musician"	997	5	"Hex."	"High"	"NA"	5	5	2	5
"S309"	"male"	"ReflectiveAndComplex"	"Non-musician"	368	2	"Hex."	"High"	"NA"	7	5	1	4
"S310"	"female"	"IntenseAndRebellious"	"Non-musician"	17	2	"Hex."	"High"	"NA"	2	2	3	4
"S311"	"male"	"ReflectiveAndComplex"	"Musician"	968	5	"Hex."	"High"	"NA"	4	4	5	4
"S312"	"female"	"ReflectiveAndComplex"	"Non-musician"	366	4	"Hex."	"High"	"NA"	5	4	3	4
"S313"	"male"	"ReflectiveAndComplex"	"Musician"	884	4	"Hex."	"High"	"NA"	5	4	3	7
"S314"	"male"	"IntenseAndRebellious"	"Non-musician"	100	2	"Hex."	"High"	"NA"	7	4	2	1
"S315"	"female"	"ReflectiveAndComplex"	"Musician"	999	5	"Hex."	"High"	"NA"	6	5	1	6
"S316"	"male"	"ReflectiveAndComplex"	"Non-musician"	74	4	"Hex."	"High"	"NA"	5	3	1	1
"S317"	"female"	"ReflectiveAndComplex"	"Non-musician"	315	4	"Hex."	"High"	"NA"	5	4	3	4
"S318"	"male"	"IntenseAndRebellious"	"Musician"	979	7	"Hex."	"High"	"NA"	4	5	4	7
"S319"	"female"	"ReflectiveAndComplex"	"Musician"	999	2	"Hex."	"High"	"NA"	7	6	2	5
"S320"	"female"	"EnergeticAndRhythmic"	"Non-musician"	107	3	"Hex."	"High"	"NA"	6	6	2	7
"S321"	"female"	"UpbeatAndConventional"	"Non-musician"	17	4	"Hex."	"High"	"NA"	4	4	4	3
"S322"	"female"	"EnergeticAndRhythmic"	"Non-musician"	344	2	"Hex."	"High"	"NA"	3	3	2	3
"S323"	"female"	"IntenseAndRebellious"	"Musician"	504	5	"Hex."	"High"	"NA"	3	3	4	5
"S324"	"male"	"ReflectiveAndComplex"	"Musician"	878	4	"Hex."	"High"	"NA"	5	3	2	1
"S325"	"male"	"IntenseAndRebellious"	"Non-musician"	310	4	"Hex."	"High"	"NA"	5	4	3	4
"S326"	"male"	"IntenseAndRebellious"	"Non-musician"	88	4	"Hex."	"High"	"NA"	6	3	3	4
"S327"	"female"	"ReflectiveAndComplex"	"Musician"	956	5	"Hex."	"High"	"NA"	2	4	4	5
"S328"	"female"	"UpbeatAndConventional"	"Musician"	526	4	"Hex."	"High"	"NA"	5	4	3	4
"S329"	"male"	"ReflectiveAndComplex"	"Musician"	569	5	"Hex."	"High"	"NA"	6	4	3	6
"S330"	"male"	"ReflectiveAndComplex"	"Musician"	766	4	"Hex."	"High"	"NA"	6	2	3	5
"S331"	"male"	"EnergeticAndRhythmic"	"Musician"	675	4	"Hex."	"High"	"NA"	4	6	3	7
"S332"	"female"	"ReflectiveAndComplex"	"Non-musician"	161	2	"Hex."	"High"	"NA"	7	6	2	1
"S333"	"female"	"UpbeatAndConventional"	"Non-musician"	187	2	"Hex."	"High"	"NA"	5	4	3	3
"S334"	"male"	"EnergeticAndRhythmic"	"Musician"	821	5	"Hex."	"High"	"NA"	6	3	3	6
"S335"	"male"	"ReflectiveAndComplex"	"Musician"	694	4	"Hex."	"High"	"NA"	2	3	2	4
"S336"	"female"	"ReflectiveAndComplex"	"Musician"	687	1	"Hex."	"High"	"NA"	6	1	1	5
"S337"	"female"	"IntenseAndRebellious"	"Musician"	970	4	"Hex."	"High"	"NA"	5	3	3	2
"S338"	"male"	"ReflectiveAndComplex"	"Non-musician"	343	4	"Hex."	"High"	"NA"	6	6	4	5
"S339"	"female"	"ReflectiveAndComplex"	"Musician"	788	5	"Hex."	"High"	"NA"	7	5	1	4
"S340"	"male"	"IntenseAndRebellious"	"Musician"	724	4	"Hex."	"High"	"NA"	5	5	2	4
"S341"	"female"	"ReflectiveAndComplex"	"Musician"	983	2	"Hex."	"High"	"NA"	6	5	1	2
"S342"	"male"	"ReflectiveAndComplex"	"Musician"	541	5	"Hex."	"High"	"NA"	6	5	2	5
"S343"	"male"	"IntenseAndRebellious"	"Non-musician"	173	5	"Hex."	"High"	"NA"	7	3	5	4
"S344"	"male"	"UpbeatAndConventional"	"Non-musician"	212	5	"Hex."	"High"	"NA"	5	3	4	3
"S345"	"male"	"ReflectiveAndComplex"	"Musician"	962	1	"Hex."	"High"	"NA"	7	6	1	3
"S346"	"male"	"ReflectiveAndComplex"	"Musician"	948	3	"Hex."	"High"	"NA"	5	5	3	3
"S347"	"male"	"ReflectiveAndComplex"	"Musician"	727	5	"Hex."	"High"	"NA"	5	3	2	5
"S348"	"female"	"ReflectiveAndComplex"	"Non-musician"	203	2	"Hex."	"High"	"NA"	6	6	3	2
"S349"	"male"	"ReflectiveAndComplex"	"Non-musician"	469	3	"Hex."	"High"	"NA"	5	6	3	4
"S350"	"female"	"IntenseAndRebellious"	"Non-musician"	58	5	"Hex."	"High"	"NA"	6	5	3	5
"S351"	"male"	"IntenseAndRebellious"	"Musician"	803	4	"Hex."	"High"	"NA"	5	5	4	5
"S352"	"male"	"IntenseAndRebellious"	"Musician"	644	4	"Hex."	"High"	"NA"	5	3	2	3
"S353"	"male"	"ReflectiveAndComplex"	"Musician"	582	2	"Hex."	"High"	"NA"	6	2	3	1
"S354"	"male"	"ReflectiveAndComplex"	"Non-musician"	349	4	"Hex."	"High"	"NA"	4	5	5	4
"S355"	"female"	"UpbeatAndConventional"	"Musician"	520	2	"Hex."	"High"	"NA"	3	3	1	1
"S356"	"female"	"ReflectiveAndComplex"	"Non-musician"	341	2	"Hex."	"High"	"NA"	4	2	3	2
"S357"	"male"	"ReflectiveAndComplex"	"Musician"	959	4	"Hex."	"High"	"NA"	6	6	4	4
"S358"	"female"	"IntenseAndRebellious"	"Non-musician"	496	6	"Hex."	"High"	"NA"	5	6	5	7
"S359"	"female"	"ReflectiveAndComplex"	"Non-musician"	177	5	"Hex."	"High"	"NA"	5	4	3	7
"S360"	"male"	"ReflectiveAndComplex"	"Musician"	955	2	"Hex."	"High"	"NA"	7	5	1	6
"S361"	"female"	"UpbeatAndConventional"	"Non-musician"	395	4	"Hex."	"High"	"NA"	5	4	3	4
"S362"	"male"	"ReflectiveAndComplex"	"Musician"	945	3	"Hex."	"High"	"NA"	6	5	3	3
"S363"	"female"	"ReflectiveAndComplex"	"Non-musician"	254	5	"Hex."	"High"	"NA"	5	6	2	5
"S364"	"female"	"ReflectiveAndComplex"	"Non-musician"	431	5	"Hex."	"High"	"NA"	2	5	6	6
"S365"	"male"	"IntenseAndRebellious"	"Non-musician"	440	3	"Hex."	"High"	"NA"	6	5	2	5
"S366"	"male"	"IntenseAndRebellious"	"Musician"	957	5	"Hex."	"High"	"NA"	3	3	3	3
"S367"	"male"	"ReflectiveAndComplex"	"Musician"	924	4	"Hex."	"High"	"NA"	7	3	2	2
"S368"	"female"	"ReflectiveAndComplex"	"Non-musician"	375	5	"Hex."	"High"	"NA"	5	4	2	4
"S369"	"male"	"IntenseAndRebellious"	"Non-musician"	254	4	"Hex."	"High"	"NA"	4	5	4	5
"S370"	"female"	"IntenseAndRebellious"	"Musician"	721	4	"Hex."	"High"	"NA"	5	4	3	4
"S371"	"male"	"ReflectiveAndComplex"	"Musician"	956	5	"Hex."	"High"	"NA"	4	4	6	6
"S372"	"male"	"IntenseAndRebellious"	"Musician"	890	5	"Hex."	"High"	"NA"	5	5	3	5
"S373"	"male"	"IntenseAndRebellious"	"Musician"	575	5	"Hex."	"High"	"NA"	3	5	5	6
"S374"	"male"	"ReflectiveAndComplex"	"Musician"	546	4	"Hex."	"High"	"NA"	5	5	3	5
"S375"	"female"	"ReflectiveAndComplex"	"Non-musician"	81	3	"Hex."	"High"	"NA"	6	6	3	6
"S376"	"male"	"ReflectiveAndComplex"	"Non-musician"	378	2	"Hex."	"High"	"NA"	6	3	2	2
"S377"	"male"	"ReflectiveAndComplex"	"Musician"	948	4	"Hex."	"High"	"NA"	6	4	2	3
"S378"	"female"	"ReflectiveAndComplex"	"Musician"	976	4	"Hex."	"High"	"NA"	3	5	2	4
"S379"	"male"	"ReflectiveAndComplex"	"Non-musician"	166	4	"Hex."	"High"	"NA"	6	6	5	1
"S380"	"male"	"IntenseAndRebellious"	"Musician"	813	6	"Hex."	"High"	"NA"	2	3	6	6
"S381"	"female"	"IntenseAndRebellious"	"Musician"	588	3	"Hex."	"High"	"NA"	6	3	2	2
"S382"	"male"	"ReflectiveAndComplex"	"Musician"	916	4	"Hex."	"High"	"NA"	6	6	3	5
"S383"	"male"	"ReflectiveAndComplex"	"Musician"	955	3	"Hex."	"High"	"NA"	5	4	3	4
"S384"	"male"	"UpbeatAndConventional"	"Musician"	681	4	"Hex."	"High"	"NA"	3	2	6	4
"S385"	"male"	"IntenseAndRebellious"	"Non-musician"	27	4	"Hex."	"High"	"NA"	5	4	2	4
"S386"	"female"	"UpbeatAndConventional"	"Musician"	567	4	"Hex."	"High"	"NA"	7	5	3	5
"S387"	"male"	"IntenseAndRebellious"	"Musician"	977	5	"Hex."	"High"	"NA"	6	4	3	3
"S388"	"male"	"ReflectiveAndComplex"	"Musician"	998	4	"Hex."	"High"	"NA"	5	5	3	4
"S389"	"female"	"UpbeatAndConventional"	"Musician"	989	5	"Hex."	"High"	"NA"	4	4	3	5
"S390"	"female"	"ReflectiveAndComplex"	"Musician"	954	2	"Hex."	"High"	"NA"	7	4	1	4
"S391"	"female"	"ReflectiveAndComplex"	"Musician"	932	5	"Hex."	"High"	"NA"	5	6	1	5
"S392"	"male"	"UpbeatAndConventional"	"Non-musician"	193	5	"Hex."	"High"	"NA"	2	2	4	6
"S393"	"female"	"EnergeticAndRhythmic"	"Musician"	951	5	"Hex."	"High"	"NA"	6	5	1	6
"S394"	"female"	"UpbeatAndConventional"	"Non-musician"	103	2	"Hex."	"High"	"NA"	6	3	2	2
"S395"	"male"	"ReflectiveAndComplex"	"Musician"	905	3	"Hex."	"High"	"NA"	6	4	4	3
"S396"	"female"	"ReflectiveAndComplex"	"Musician"	975	2	"Hex."	"High"	"NA"	6	5	2	5
"S397"	"female"	"ReflectiveAndComplex"	"Musician"	980	1	"Hex."	"High"	"NA"	5	2	1	2
"S398"	"male"	"ReflectiveAndComplex"	"Non-musician"	385	5	"Hex."	"High"	"NA"	5	3	3	2
"S399"	"male"	"IntenseAndRebellious"	"Non-musician"	271	4	"Hex."	"High"	"NA"	1	2	1	3
"S400"	"female"	"ReflectiveAndComplex"	"Musician"	795	3	"Hex."	"High"	"NA"	5	6	1	3
"S401"	"female"	"UpbeatAndConventional"	"Non-musician"	239	4	"Hex."	"High"	"NA"	4	4	5	4
"S402"	"male"	"UpbeatAndConventional"	"Non-musician"	349	3	"Hex."	"High"	"NA"	4	5	3	3
"S403"	"male"	"IntenseAndRebellious"	"Musician"	610	4	"Hex."	"High"	"NA"	5	4	3	4
"S404"	"female"	"UpbeatAndConventional"	"Non-musician"	102	4	"Hex."	"High"	"NA"	4	3	3	4
"S405"	"male"	"ReflectiveAndComplex"	"Musician"	621	4	"Hex."	"High"	"NA"	3	4	5	7
"S406"	"male"	"EnergeticAndRhythmic"	"Non-musician"	77	1	"Hex."	"High"	"NA"	6	5	1	2
"S407"	"male"	"ReflectiveAndComplex"	"Non-musician"	497	4	"Hex."	"High"	"NA"	3	3	3	3
"S408"	"female"	"UpbeatAndConventional"	"Non-musician"	218	4	"Hex."	"High"	"NA"	3	5	4	5
"S409"	"female"	"UpbeatAndConventional"	"Non-musician"	99	4	"Hex."	"High"	"NA"	5	4	3	4
"S410"	"female"	"ReflectiveAndComplex"	"Musician"	866	5	"Hex."	"High"	"NA"	3	7	2	3
"S1"	"female"	"ReflectiveAndComplex"	"Musician"	992	3	"Dom7#11"	"Low"	"NA"	5	5	3	4
"S2"	"male"	"IntenseAndRebellious"	"Non-musician"	100	4	"Dom7#11"	"Low"	"NA"	5	4	3	5
"S3"	"male"	"ReflectiveAndComplex"	"Musician"	991	4	"Dom7#11"	"Low"	"NA"	3	6	3	5
"S4"	"female"	"ReflectiveAndComplex"	"Musician"	979	3	"Dom7#11"	"Low"	"NA"	3	3	3	4
"S5"	"female"	"IntenseAndRebellious"	"Non-musician"	268	3	"Dom7#11"	"Low"	"NA"	5	5	3	3
"S6"	"male"	"ReflectiveAndComplex"	"Musician"	622	4	"Dom7#11"	"Low"	"NA"	5	6	5	7
"S7"	"female"	"EnergeticAndRhythmic"	"Non-musician"	145	3	"Dom7#11"	"Low"	"NA"	3	3	3	3
"S8"	"female"	"IntenseAndRebellious"	"Musician"	921	4	"Dom7#11"	"Low"	"NA"	6	5	2	4
"S9"	"female"	"ReflectiveAndComplex"	"Non-musician"	154	4	"Dom7#11"	"Low"	"NA"	3	5	4	7
"S10"	"female"	"ReflectiveAndComplex"	"Musician"	775	6	"Dom7#11"	"Low"	"NA"	4	5	4	6
"S11"	"female"	"EnergeticAndRhythmic"	"Non-musician"	279	3	"Dom7#11"	"Low"	"NA"	5	6	6	6
"S12"	"male"	"UpbeatAndConventional"	"Musician"	656	6	"Dom7#11"	"Low"	"NA"	5	7	5	7
"S13"	"male"	"ReflectiveAndComplex"	"Non-musician"	250	4	"Dom7#11"	"Low"	"NA"	5	4	5	3
"S14"	"male"	"ReflectiveAndComplex"	"Musician"	897	6	"Dom7#11"	"Low"	"NA"	6	6	4	5
"S15"	"female"	"ReflectiveAndComplex"	"Musician"	996	5	"Dom7#11"	"Low"	"NA"	7	7	4	5
"S16"	"male"	"IntenseAndRebellious"	"Non-musician"	292	3	"Dom7#11"	"Low"	"NA"	7	5	2	2
"S17"	"male"	"ReflectiveAndComplex"	"Non-musician"	381	5	"Dom7#11"	"Low"	"NA"	6	5	4	6
"S18"	"male"	"UpbeatAndConventional"	"Musician"	769	5	"Dom7#11"	"Low"	"NA"	4	6	3	5
"S19"	"male"	"EnergeticAndRhythmic"	"Musician"	978	4	"Dom7#11"	"Low"	"NA"	4	4	4	4
"S20"	"female"	"UpbeatAndConventional"	"Non-musician"	88	3	"Dom7#11"	"Low"	"NA"	7	3	3	1
"S21"	"male"	"ReflectiveAndComplex"	"Musician"	981	5	"Dom7#11"	"Low"	"NA"	7	7	2	4
"S22"	"female"	"ReflectiveAndComplex"	"Musician"	908	4	"Dom7#11"	"Low"	"NA"	6	5	2	3
"S23"	"female"	"UpbeatAndConventional"	"Non-musician"	98	2	"Dom7#11"	"Low"	"NA"	6	6	2	2
"S24"	"female"	"UpbeatAndConventional"	"Non-musician"	164	3	"Dom7#11"	"Low"	"NA"	5	4	4	1
"S25"	"female"	"UpbeatAndConventional"	"Non-musician"	420	3	"Dom7#11"	"Low"	"NA"	6	5	1	2
"S26"	"female"	"ReflectiveAndComplex"	"Non-musician"	72	5	"Dom7#11"	"Low"	"NA"	6	7	2	5
"S27"	"male"	"ReflectiveAndComplex"	"Musician"	737	4	"Dom7#11"	"Low"	"NA"	6	6	1	7
"S28"	"male"	"ReflectiveAndComplex"	"Non-musician"	74	6	"Dom7#11"	"Low"	"NA"	2	3	6	6
"S29"	"female"	"UpbeatAndConventional"	"Non-musician"	295	4	"Dom7#11"	"Low"	"NA"	7	6	3	3
"S30"	"female"	"UpbeatAndConventional"	"Musician"	712	2	"Dom7#11"	"Low"	"NA"	6	5	2	2
"S31"	"female"	"ReflectiveAndComplex"	"Non-musician"	116	2	"Dom7#11"	"Low"	"NA"	5	4	2	2
"S32"	"female"	"ReflectiveAndComplex"	"Musician"	688	3	"Dom7#11"	"Low"	"NA"	6	6	2	7
"S33"	"female"	"ReflectiveAndComplex"	"Non-musician"	55	2	"Dom7#11"	"Low"	"NA"	5	2	1	1
"S34"	"female"	"ReflectiveAndComplex"	"Musician"	953	6	"Dom7#11"	"Low"	"NA"	6	5	4	6
"S35"	"female"	"IntenseAndRebellious"	"Non-musician"	66	2	"Dom7#11"	"Low"	"NA"	5	4	1	3
"S36"	"female"	"ReflectiveAndComplex"	"Musician"	999	5	"Dom7#11"	"Low"	"NA"	6	5	2	5
"S37"	"male"	"EnergeticAndRhythmic"	"Musician"	669	4	"Dom7#11"	"Low"	"NA"	5	5	4	4
"S38"	"female"	"ReflectiveAndComplex"	"Non-musician"	167	2	"Dom7#11"	"Low"	"NA"	5	3	2	2
"S39"	"male"	"ReflectiveAndComplex"	"Musician"	843	5	"Dom7#11"	"Low"	"NA"	6	6	4	5
"S40"	"male"	"ReflectiveAndComplex"	"Non-musician"	143	4	"Dom7#11"	"Low"	"NA"	5	5	6	5
"S41"	"male"	"ReflectiveAndComplex"	"Musician"	571	4	"Dom7#11"	"Low"	"NA"	6	4	3	4
"S42"	"female"	"ReflectiveAndComplex"	"Non-musician"	428	2	"Dom7#11"	"Low"	"NA"	7	5	1	4
"S43"	"female"	"UpbeatAndConventional"	"Non-musician"	109	3	"Dom7#11"	"Low"	"NA"	5	4	3	3
"S44"	"female"	"ReflectiveAndComplex"	"Musician"	956	1	"Dom7#11"	"Low"	"NA"	6	4	1	1
"S45"	"male"	"EnergeticAndRhythmic"	"Musician"	856	3	"Dom7#11"	"Low"	"NA"	5	5	3	4
"S46"	"female"	"IntenseAndRebellious"	"Non-musician"	66	4	"Dom7#11"	"Low"	"NA"	3	3	4	4
"S47"	"male"	"EnergeticAndRhythmic"	"Non-musician"	89	2	"Dom7#11"	"Low"	"NA"	6	4	2	6
"S48"	"male"	"UpbeatAndConventional"	"Non-musician"	104	2	"Dom7#11"	"Low"	"NA"	5	4	3	3
"S49"	"male"	"ReflectiveAndComplex"	"Musician"	989	6	"Dom7#11"	"Low"	"NA"	4	5	3	5
"S50"	"male"	"EnergeticAndRhythmic"	"Non-musician"	366	2	"Dom7#11"	"Low"	"NA"	6	5	2	5
"S51"	"male"	"IntenseAndRebellious"	"Musician"	550	1	"Dom7#11"	"Low"	"NA"	7	4	1	1
"S52"	"female"	"IntenseAndRebellious"	"Musician"	622	3	"Dom7#11"	"Low"	"NA"	6	5	2	2
"S53"	"male"	"ReflectiveAndComplex"	"Musician"	995	4	"Dom7#11"	"Low"	"NA"	7	4	1	4
"S54"	"female"	"ReflectiveAndComplex"	"Musician"	857	3	"Dom7#11"	"Low"	"NA"	3	5	3	5
"S55"	"female"	"EnergeticAndRhythmic"	"Musician"	983	1	"Dom7#11"	"Low"	"NA"	7	6	2	7
"S56"	"female"	"IntenseAndRebellious"	"Musician"	882	3	"Dom7#11"	"Low"	"NA"	6	3	2	4
"S57"	"male"	"ReflectiveAndComplex"	"Musician"	627	2	"Dom7#11"	"Low"	"NA"	5	4	3	4
"S58"	"male"	"ReflectiveAndComplex"	"Non-musician"	301	2	"Dom7#11"	"Low"	"NA"	7	1	1	1
"S59"	"female"	"ReflectiveAndComplex"	"Musician"	670	5	"Dom7#11"	"Low"	"NA"	6	4	3	5
"S60"	"male"	"IntenseAndRebellious"	"Musician"	697	2	"Dom7#11"	"Low"	"NA"	6	4	2	3
"S61"	"male"	"UpbeatAndConventional"	"Musician"	697	3	"Dom7#11"	"Low"	"NA"	5	5	7	7
"S62"	"male"	"ReflectiveAndComplex"	"Musician"	864	6	"Dom7#11"	"Low"	"NA"	5	4	3	6
"S63"	"male"	"IntenseAndRebellious"	"Musician"	860	2	"Dom7#11"	"Low"	"NA"	5	5	2	5
"S64"	"male"	"ReflectiveAndComplex"	"Musician"	927	4	"Dom7#11"	"Low"	"NA"	5	4	5	6
"S65"	"female"	"ReflectiveAndComplex"	"Musician"	964	6	"Dom7#11"	"Low"	"NA"	3	5	5	4
"S66"	"female"	"EnergeticAndRhythmic"	"Non-musician"	145	2	"Dom7#11"	"Low"	"NA"	7	5	2	2
"S67"	"female"	"ReflectiveAndComplex"	"Non-musician"	182	3	"Dom7#11"	"Low"	"NA"	5	4	5	5
"S68"	"female"	"ReflectiveAndComplex"	"Musician"	564	2	"Dom7#11"	"Low"	"NA"	7	6	2	3
"S69"	"female"	"ReflectiveAndComplex"	"Musician"	853	2	"Dom7#11"	"Low"	"NA"	6	3	2	3
"S70"	"male"	"IntenseAndRebellious"	"Non-musician"	468	2	"Dom7#11"	"Low"	"NA"	4	5	4	4
"S71"	"male"	"ReflectiveAndComplex"	"Musician"	977	6	"Dom7#11"	"Low"	"NA"	5	6	4	5
"S72"	"male"	"IntenseAndRebellious"	"Musician"	817	4	"Dom7#11"	"Low"	"NA"	7	5	1	3
"S73"	"male"	"UpbeatAndConventional"	"Musician"	877	4	"Dom7#11"	"Low"	"NA"	7	5	3	6
"S74"	"female"	"UpbeatAndConventional"	"Musician"	682	3	"Dom7#11"	"Low"	"NA"	6	5	5	6
"S75"	"female"	"EnergeticAndRhythmic"	"Musician"	815	3	"Dom7#11"	"Low"	"NA"	6	5	2	4
"S76"	"male"	"ReflectiveAndComplex"	"Non-musician"	490	6	"Dom7#11"	"Low"	"NA"	5	5	4	6
"S77"	"female"	"UpbeatAndConventional"	"Non-musician"	273	3	"Dom7#11"	"Low"	"NA"	5	5	3	4
"S78"	"female"	"ReflectiveAndComplex"	"Musician"	872	3	"Dom7#11"	"Low"	"NA"	7	7	1	1
"S79"	"female"	"UpbeatAndConventional"	"Non-musician"	89	3	"Dom7#11"	"Low"	"NA"	5	6	3	3
"S80"	"female"	"UpbeatAndConventional"	"Non-musician"	209	3	"Dom7#11"	"Low"	"NA"	7	5	2	2
"S81"	"male"	"ReflectiveAndComplex"	"Non-musician"	164	3	"Dom7#11"	"Low"	"NA"	6	3	4	1
"S82"	"male"	"ReflectiveAndComplex"	"Musician"	999	6	"Dom7#11"	"Low"	"NA"	5	5	4	6
